customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_VLookup,internet_service,internet_service_VLookup,contract_type,contract_type_VLookup,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,monthly_charges
7696-AMHOD,Female,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Credit card (automatic),$78.00,"$3,824.20",No,49.02820513,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$78.00
2263-SFSQZ,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,$24.95,"$1,222.25",No,48.98797595,FALSE,FALSE,TRUE,FALSE,FALSE,3,,$24.95
9782-LGXMC,Female,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),$61.75,"$3,024.15",No,48.97408907,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$61.75
2888-ADFAO,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),$21.30,"$1,041.80",No,48.91079812,TRUE,FALSE,TRUE,FALSE,FALSE,3,,$21.30
5278-PNYOX,Female,0,No,No,1,One Line,2,Fiber Optic,2,2 Year,Credit card (automatic),$100.65,"$4,917.75",No,48.85991058,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$100.65
0234-TEVTT,Female,0,Yes,Yes,0,No Phone Service,1,DSL,1,1 Year,Credit card (automatic),$45.00,"$2,196.30",No,48.80666667,TRUE,FALSE,FALSE,TRUE,FALSE,3,,$45.00
4361-FEBGN,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),$20.15,$982.95,No,48.78163772,FALSE,FALSE,TRUE,FALSE,FALSE,0,,$20.15
8910-ICHIU,Female,0,No,No,1,One Line,2,Fiber Optic,1,1 Year,Credit card (automatic),$95.65,"$4,664.20",No,48.76319916,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$95.65
8099-MZPUJ,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),$111.80,"$5,443.65",No,48.69096601,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$111.80
3933-DQPWX,Female,0,No,No,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),$39.70,"$1,932.75",No,48.68387909,TRUE,FALSE,FALSE,TRUE,FALSE,0,,$39.70
6732-FZUGP,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),$94.90,"$4,615.25",No,48.63277134,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$94.90
0253-ZTEOB,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Electronic check,$79.65,"$3,870.30",No,48.5913371,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$79.65
1936-CZAKF,Male,0,Yes,No,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),$49.65,"$2,409.90",No,48.53776435,FALSE,FALSE,FALSE,TRUE,FALSE,1,,$49.65
5855-EIBDE,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),$106.65,"$5,174.35",No,48.51711205,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$106.65
8552-OBVRU,Female,1,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$104.50,"$5,068.05",No,48.49808612,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$104.50
7445-WMRBW,Female,0,No,No,2,Two or More Lines,1,DSL,1,1 Year,Bank transfer (automatic),$73.85,"$3,581.40",No,48.49559919,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$73.85
8550-XSXUQ,Male,0,Yes,No,2,Two or More Lines,1,DSL,1,1 Year,Credit card (automatic),$70.55,"$3,420.50",No,48.48334515,FALSE,FALSE,TRUE,TRUE,TRUE,1,,$70.55
1169-SAOCL,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),$106.65,"$5,168.10",No,48.45850914,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$106.65
0961-ZWLVI,Male,0,No,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),$109.20,"$5,290.45",No,48.44734432,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,$109.20
6174-NRBTZ,Male,0,No,No,0,No Phone Service,1,DSL,1,1 Year,Bank transfer (automatic),$30.75,"$1,489.30",No,48.43252033,FALSE,FALSE,FALSE,TRUE,FALSE,0,,$30.75
3062-ICYZQ,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$93.80,"$4,539.35",No,48.39392324,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$93.80
5118-MUEYH,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$105.10,"$5,083.55",No,48.36869648,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$105.10
0701-RFGFI,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$95.40,"$4,613.95",No,48.36425577,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$95.40
2676-SSLTO,Male,0,No,No,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),$66.15,"$3,199.00",No,48.35978836,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$66.15
5915-DGNVC,Female,0,Yes,No,2,Two or More Lines,1,DSL,1,1 Year,Electronic check,$71.80,"$3,472.05",No,48.35724234,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$71.80
6821-JPCDC,Female,0,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Electronic check,$97.05,"$4,692.95",No,48.35600206,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$97.05
9732-OUYRN,Female,0,Yes,No,1,One Line,0,No Internet Service,1,1 Year,Credit card (automatic),$19.00,$918.70,No,48.35263158,TRUE,FALSE,TRUE,FALSE,FALSE,1,,$19.00
6416-JNVRK,Female,0,No,No,1,One Line,1,DSL,1,1 Year,Credit card (automatic),$55.65,"$2,688.85",No,48.31716083,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$55.65
2669-OIDSD,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$100.05,"$4,834.00",No,48.31584208,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$100.05
0318-ZOPWS,Female,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),$20.15,$973.35,No,48.30521092,TRUE,FALSE,TRUE,FALSE,FALSE,1,,$20.15
1470-PSXNM,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,$93.65,"$4,520.15",No,48.26641751,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$93.65
0842-IWYCP,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),$44.95,"$2,168.90",No,48.25139043,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$44.95
6661-EIPZC,Female,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),$29.50,"$1,423.05",No,48.23898305,TRUE,FALSE,FALSE,TRUE,FALSE,3,,$29.50
3537-RYBHH,Female,1,Yes,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Credit card (automatic),$67.45,"$3,252.00",No,48.21349148,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$67.45
8957-THMOA,Female,0,No,Yes,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),$20.15,$970.85,No,48.18114144,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,$20.15
4039-PIMHX,Male,1,Yes,No,1,One Line,1,DSL,2,2 Year,Mailed check,$49.80,"$2,398.40",No,48.16064257,FALSE,FALSE,TRUE,TRUE,TRUE,1,,$49.80
0945-TSONX,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),$85.30,"$4,107.25",No,48.15064478,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$85.30
5533-RJFTJ,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Bank transfer (automatic),$30.20,"$1,453.10",No,48.11589404,FALSE,FALSE,FALSE,TRUE,FALSE,0,,$30.20
1125-SNVCK,Female,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$43.80,"$2,106.05",No,48.08333333,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$43.80
2040-VZIKE,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,$100.85,"$4,847.35",No,48.06494794,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$100.85
1709-EJDOX,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,$19.75,$948.90,No,48.04556962,TRUE,FALSE,TRUE,FALSE,FALSE,3,,$19.75
2573-GYRUU,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$91.05,"$4,370.75",No,48.00384404,FALSE,FALSE,TRUE,TRUE,TRUE,1,,$91.05
6292-TOSSS,Male,0,No,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),$24.90,"$1,195.25",No,48.00200803,FALSE,FALSE,TRUE,FALSE,FALSE,0,,$24.90
9308-ANMVE,Male,0,No,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$55.30,"$2,654.05",No,47.99367089,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,$55.30
4137-JOPHL,Female,0,No,No,1,One Line,2,Fiber Optic,2,2 Year,Bank transfer (automatic),$89.70,"$4,304.50",No,47.9877369,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$89.70
6770-UAYGJ,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,$25.25,"$1,211.65",No,47.98613861,TRUE,FALSE,TRUE,FALSE,FALSE,3,,$25.25
3946-JEWRQ,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),$95.20,"$4,563.00",No,47.93067227,FALSE,FALSE,TRUE,TRUE,TRUE,1,,$95.20
7064-FRRSW,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,$99.00,"$4,744.35",No,47.92272727,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$99.00
8313-AFGBW,Male,0,Yes,No,1,One Line,1,DSL,2,2 Year,Electronic check,$73.60,"$3,522.65",No,47.86209239,FALSE,FALSE,TRUE,TRUE,TRUE,1,,$73.60
2558-BUOZZ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),$94.80,"$4,535.85",No,47.84651899,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$94.80
9432-RUVSL,Female,0,No,No,1,One Line,2,Fiber Optic,2,2 Year,Credit card (automatic),$102.50,"$4,904.25",No,47.84634146,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$102.50
6339-RZCBJ,Male,0,No,No,1,One Line,1,DSL,2,2 Year,Credit card (automatic),$78.90,"$3,771.50",No,47.80101394,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$78.90
4565-EVZMJ,Female,0,No,No,1,One Line,1,DSL,1,1 Year,Mailed check,$58.90,"$2,813.05",No,47.75976231,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$58.90
9224-VTYID,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Mailed check,$90.50,"$4,318.35",No,47.71657459,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$90.50
4908-XAXAY,Female,1,No,No,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),$89.85,"$4,287.20",No,47.71508069,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$89.85
7130-YXBRO,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$111.45,"$5,315.10",No,47.69044415,FALSE,FALSE,TRUE,TRUE,TRUE,1,,$111.45
5862-BRIXZ,Male,0,No,No,0,No Phone Service,1,DSL,2,2 Year,Bank transfer (automatic),$60.75,"$2,893.40",No,47.62798354,FALSE,FALSE,FALSE,TRUE,FALSE,0,,$60.75
2038-LLMLM,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$103.85,"$4,946.05",No,47.62686567,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$103.85
5575-TPIZQ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$89.15,"$4,245.55",No,47.62254627,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$89.15
2511-MORQY,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,1,1 Year,Bank transfer (automatic),$54.90,"$2,614.10",No,47.61566485,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$54.90
4128-ETESU,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$99.70,"$4,747.20",No,47.61484453,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$99.70
0840-DCNZE,Male,0,No,No,1,One Line,1,DSL,1,1 Year,Bank transfer (automatic),$86.95,"$4,138.90",No,47.60092007,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$86.95
5724-BIDBU,Male,0,Yes,No,2,Two or More Lines,1,DSL,1,1 Year,Electronic check,$55.35,"$2,633.95",No,47.58717254,FALSE,FALSE,TRUE,TRUE,TRUE,1,,$55.35
4584-LBNMK,Male,1,Yes,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Credit card (automatic),$24.70,"$1,174.35",No,47.54453441,FALSE,FALSE,TRUE,FALSE,FALSE,1,,$24.70
6813-GZQCG,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Credit card (automatic),$24.65,"$1,171.30",No,47.51724138,TRUE,FALSE,TRUE,FALSE,FALSE,3,,$24.65
5306-BVTKJ,Male,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Credit card (automatic),$55.80,"$2,651.20",No,47.5125448,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$55.80
9447-YPTBX,Female,0,Yes,No,1,One Line,0,No Internet Service,1,1 Year,Bank transfer (automatic),$19.85,$943.10,No,47.51133501,TRUE,FALSE,TRUE,FALSE,FALSE,1,,$19.85
5751-USDBL,Male,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Mailed check,$81.00,"$3,846.35",No,47.48580247,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$81.00
6891-JPYFF,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$105.25,"$4,997.50",No,47.48218527,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$105.25
8902-ZEOVF,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1 Year,Mailed check,$20.05,$951.55,No,47.45885287,FALSE,FALSE,TRUE,FALSE,FALSE,3,,$20.05
6572-ADKRS,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$74.80,"$3,548.30",No,47.43716578,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$74.80
7975-TZMLR,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,$103.10,"$4,889.30",No,47.4228904,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$103.10
6199-IWKGC,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,$100.25,"$4,753.85",No,47.41995012,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$100.25
3079-BCHLN,Male,0,Yes,No,1,One Line,0,No Internet Service,1,1 Year,Bank transfer (automatic),$19.90,$942.95,No,47.38442211,FALSE,FALSE,TRUE,FALSE,FALSE,1,,$19.90
2821-WARNZ,Female,0,No,Yes,1,One Line,0,No Internet Service,1,1 Year,Credit card (automatic),$19.45,$921.30,No,47.36760925,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,$19.45
5939-SXWHM,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),$26.30,"$1,245.05",No,47.34030418,FALSE,FALSE,TRUE,FALSE,FALSE,3,,$26.30
6177-PEVRA,Female,0,No,No,1,One Line,1,DSL,2,2 Year,Credit card (automatic),$55.50,"$2,627.35",No,47.33963964,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$55.50
6941-KXRRV,Female,1,Yes,No,1,One Line,1,DSL,1,1 Year,Bank transfer (automatic),$58.95,"$2,789.70",No,47.32315522,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$58.95
3764-MNMOI,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),$19.20,$908.15,No,47.29947917,FALSE,FALSE,TRUE,FALSE,FALSE,0,,$19.20
9992-UJOEL,Male,1,Yes,Yes,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),$84.95,"$4,018.05",No,47.29899941,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$84.95
9839-ETQOE,Male,0,No,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$40.45,"$1,912.85",No,47.28924598,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,$40.45
5968-HYJRZ,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,$24.55,"$1,160.45",No,47.2688391,FALSE,FALSE,TRUE,FALSE,FALSE,3,,$24.55
9503-XJUME,Male,0,No,Yes,1,One Line,0,No Internet Service,1,1 Year,Credit card (automatic),$19.65,$928.40,No,47.24681934,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,$19.65
2408-PSJVE,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$61.90,"$2,924.05",No,47.23828756,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$61.90
3557-HTYWR,Female,0,No,No,2,Two or More Lines,1,DSL,2,2 Year,Mailed check,$74.05,"$3,496.30",No,47.215395,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$74.05
5512-IDZEI,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1 Year,Electronic check,$24.90,"$1,174.80",No,47.18072289,FALSE,FALSE,TRUE,FALSE,FALSE,3,,$24.90
9681-KYGYB,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$88.20,"$4,159.45",No,47.15929705,FALSE,FALSE,TRUE,TRUE,TRUE,1,,$88.20
5232-NXPAY,Female,0,No,No,1,One Line,1,DSL,2,2 Year,Mailed check,$74.45,"$3,510.30",No,47.14976494,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$74.45
9114-AAFQH,Female,0,Yes,No,1,One Line,1,DSL,1,1 Year,Electronic check,$65.65,"$3,094.65",No,47.13861386,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$65.65
7771-CFQRQ,Female,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Bank transfer (automatic),$63.80,"$3,007.25",No,47.13557994,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$63.80
5825-XJOCM,Male,0,No,Yes,2,Two or More Lines,1,DSL,1,1 Year,Bank transfer (automatic),$64.40,"$3,035.35",No,47.13276398,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,$64.40
7356-IWLFW,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$80.00,"$3,769.70",No,47.12125,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$80.00
4501-UYKBC,Female,1,No,No,2,Two or More Lines,1,DSL,1,1 Year,Credit card (automatic),$69.10,"$3,255.35",No,47.11070912,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$69.10
4475-NVTLU,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Electronic check,$19.20,$903.70,No,47.06770833,FALSE,FALSE,TRUE,FALSE,FALSE,3,,$19.20
2452-SNHFZ,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$75.45,"$3,545.10",No,46.9860835,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$75.45
6137-MFAJN,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$44.80,"$2,104.55",No,46.9765625,TRUE,FALSE,FALSE,TRUE,FALSE,0,,$44.80
6603-QWSPR,Female,0,No,No,1,One Line,2,Fiber Optic,2,2 Year,Bank transfer (automatic),$104.40,"$4,904.20",No,46.97509579,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$104.40
3887-PBQAO,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1 Year,Credit card (automatic),$25.90,"$1,216.60",No,46.97297297,TRUE,FALSE,TRUE,FALSE,FALSE,3,,$25.90
7560-QRBXH,Female,0,No,Yes,1,One Line,0,No Internet Service,1,1 Year,Mailed check,$19.95,$936.70,No,46.95238095,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,$19.95
6233-HXJMX,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$89.30,"$4,192.15",No,46.94456887,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$89.30
5093-FEGLU,Female,0,Yes,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),$19.65,$921.55,No,46.89821883,TRUE,FALSE,TRUE,FALSE,FALSE,1,,$19.65
7989-AWGEH,Male,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$39.20,"$1,838.15",No,46.89158163,FALSE,FALSE,FALSE,TRUE,FALSE,3,,$39.20
6583-SZVGP,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),$108.10,"$5,067.45",No,46.87742831,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$108.10
3174-AKMAS,Female,0,Yes,No,1,One Line,1,DSL,2,2 Year,Credit card (automatic),$64.20,"$3,009.50",No,46.87694704,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$64.20
9746-MDMBK,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),$113.45,"$5,317.80",No,46.87351256,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$113.45
0434-CSFON,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$100.50,"$4,707.10",No,46.83681592,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$100.50
1370-GGAWX,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,$94.15,"$4,408.45",No,46.82368561,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$94.15
9251-AWQGT,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,$20.00,$935.90,No,46.795,TRUE,FALSE,TRUE,FALSE,FALSE,3,,$20.00
3209-ZPKFI,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,$54.25,"$2,538.20",No,46.78709677,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$54.25
2332-TODQS,Female,0,No,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Credit card (automatic),$25.05,"$1,171.50",No,46.76646707,TRUE,FALSE,TRUE,FALSE,FALSE,0,,$25.05
4091-TVOCN,Male,0,No,Yes,2,Two or More Lines,1,DSL,1,1 Year,Credit card (automatic),$78.75,"$3,682.45",No,46.76126984,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,$78.75
4538-WNTMJ,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1 Year,Mailed check,$24.95,"$1,165.90",No,46.72945892,TRUE,FALSE,TRUE,FALSE,FALSE,3,,$24.95
1716-LSAMB,Male,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Bank transfer (automatic),$54.65,"$2,553.70",No,46.72827081,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$54.65
3572-UOLYZ,Female,0,No,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$84.80,"$3,958.85",No,46.68455189,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,$84.80
0723-VSOBE,Female,1,No,No,0,No Phone Service,1,DSL,1,1 Year,Electronic check,$34.20,"$1,596.60",No,46.68421053,TRUE,FALSE,FALSE,TRUE,FALSE,0,,$34.20
5296-BFCYD,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,$20.10,$936.85,No,46.60945274,FALSE,FALSE,TRUE,FALSE,FALSE,3,,$20.10
2379-GYFLQ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),$94.90,"$4,422.95",No,46.60642782,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$94.90
4724-WXVWF,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$95.40,"$4,445.30",No,46.59643606,FALSE,FALSE,TRUE,TRUE,TRUE,0,,$95.40
8822-KNBHV,Female,0,No,No,2,Two or More Lines,1,DSL,1,1 Year,Credit card (automatic),$83.45,"$3,887.85",No,46.58897543,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$83.45
7432-FFVAR,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),$90.95,"$4,236.60",No,46.58163826,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$90.95
8818-DOPVL,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$104.45,"$4,863.85",No,46.56629966,TRUE,FALSE,TRUE,TRUE,TRUE,0,,$104.45
1371-OJCEK,Female,0,No,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Bank transfer (automatic),$24.35,"$1,133.70",No,46.55852156,TRUE,FALSE,TRUE,FALSE,FALSE,0,,$24.35
3547-LQRIK,Female,0,Yes,No,2,Two or More Lines,0,No Internet Service,1,1 Year,Electronic check,$26.90,"$1,250.85",No,46.5,TRUE,FALSE,TRUE,FALSE,FALSE,1,,$26.90
4713-ZBURT,Male,0,No,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),$99.70,"$4,634.35",No,46.48294885,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,$99.70
9633-DENPU,Female,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),$58.60,"$2,723.40",No,46.47440273,TRUE,FALSE,TRUE,TRUE,TRUE,1,,$58.60
2796-NNUFI,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,$19.95,$927.10,No,46.47117794,TRUE,FALSE,TRUE,FALSE,FALSE,3,,$19.95
0572-ZJKLT,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Mailed check,$99.65,"$4,630.20",No,46.46462619,TRUE,FALSE,TRUE,TRUE,TRUE,3,,$99.65
9495-SKLKD,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$95.95,"$4,456.65",No,46.44762897,FALSE,FALSE,TRUE,TRUE,TRUE,3,,$95.95
9758-MFWGD,Female,1,Yes,Yes,0,No Phone Service,1,DSL,1,1 Year,Bank transfer (automatic),$29.90,"$1,388.75",No,46.44648829,TRUE,FALSE,FALSE,TRUE,FALSE,3,,$29.90
