customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_VLookup,internet_service,internet_service_VLookup,contract_type,contract_type_VLookup,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,monthly_charges
2011-TRQYE,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),$33.50,$600.00,Yes,17.91044776,FALSE,TRUE,FALSE,TRUE,FALSE,0,,$33.50
9524-EGPJC,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$90.10,"$1,612.75",Yes,17.89955605,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$90.10
5955-ERIHD,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$94.70,"$1,687.95",Yes,17.82418163,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$94.70
9866-QEVEE,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$86.00,"$1,532.45",Yes,17.81918605,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$86.00
8784-CGILN,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$99.85,"$1,776.95",Yes,17.79619429,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$99.85
7410-KTVFV,Male,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$49.55,$878.35,Yes,17.72653885,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$49.55
0991-BRRFB,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$49.40,$874.80,Yes,17.70850202,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$49.40
5914-DVBWJ,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$85.45,"$1,505.85",Yes,17.62258631,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$85.45
9050-QLROH,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$90.70,"$1,597.25",Yes,17.61025358,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$90.70
7780-OTDSO,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$99.40,"$1,742.95",Yes,17.53470825,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$99.40
5940-NFXKV,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$83.65,"$1,465.75",Yes,17.52241482,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$83.65
1585-MQSSU,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$51.50,$900.50,Yes,17.48543689,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$51.50
0786-VSSUD,Male,1,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,$39.00,$679.85,Yes,17.43205128,FALSE,TRUE,FALSE,TRUE,FALSE,0,,$39.00
4652-NNHNY,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$73.85,"$1,284.20",Yes,17.38930264,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$73.85
2332-EFBJY,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,$19.70,$342.40,Yes,17.38071066,FALSE,TRUE,TRUE,FALSE,FALSE,0,,$19.70
2955-BJZHG,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$80.85,"$1,400.85",Yes,17.32653061,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$80.85
2719-BDAQO,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$93.85,"$1,625.65",Yes,17.32179009,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$93.85
4695-VADHF,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$57.45,$990.85,Yes,17.24717145,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$57.45
3211-ILJTT,Male,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$70.40,"$1,214.05",Yes,17.24502841,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$70.40
8679-JOEVF,Female,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$59.40,"$1,023.90",Yes,17.23737374,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$59.40
6413-XKKPU,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$89.40,"$1,539.45",Yes,17.21979866,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$89.40
5087-SUURX,Female,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$39.05,$669.85,Yes,17.15364917,TRUE,TRUE,FALSE,TRUE,FALSE,1,,$39.05
4248-QPAVC,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$85.35,"$1,463.45",Yes,17.14645577,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$85.35
4558-FANTW,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$91.85,"$1,574.45",Yes,17.14153511,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$91.85
1092-GANHU,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$76.65,"$1,313.55",Yes,17.1369863,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$76.65
9658-WYUFB,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$94.40,"$1,617.50",Yes,17.1345339,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$94.40
4690-LLKUA,Male,1,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$45.05,$770.60,Yes,17.1054384,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$45.05
2979-SXESE,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$94.40,"$1,607.20",Yes,17.02542373,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$94.40
7812-FZHPE,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,0,Month-to-Month,Mailed check,$24.10,$409.90,Yes,17.00829876,TRUE,TRUE,TRUE,FALSE,FALSE,3,,$24.10
9102-IAYHT,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$85.45,"$1,451.60",Yes,16.98771211,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$85.45
9492-TOKRI,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$90.00,"$1,527.35",Yes,16.97055556,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$90.00
8773-HHUOZ,Female,0,No,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$64.70,"$1,093.10",Yes,16.89489954,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,$64.70
7562-GSUHK,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$93.20,"$1,573.70",Yes,16.88519313,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$93.20
1792-UXAFY,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$89.15,"$1,496.90",Yes,16.79080202,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$89.15
3346-BRMIS,Female,1,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$48.35,$810.70,Yes,16.76732161,TRUE,TRUE,FALSE,TRUE,FALSE,1,,$48.35
9874-QLCLH,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$104.20,"$1,743.50",Yes,16.73224568,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$104.20
9824-BEMCV,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$69.00,"$1,149.65",Yes,16.6615942,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$69.00
0378-NHQXU,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$88.25,"$1,460.65",Yes,16.55127479,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$88.25
4547-LYTDD,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$72.65,"$1,194.30",Yes,16.43909153,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$72.65
8245-UMPYT,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$96.40,"$1,581.20",Yes,16.40248963,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$96.40
6100-QQHEB,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$92.55,"$1,515.10",Yes,16.37061048,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$92.55
3884-HCSWG,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$70.00,"$1,144.50",Yes,16.35,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$70.00
7395-IGJOS,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$81.50,"$1,329.20",Yes,16.30920245,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$81.50
0637-YLETY,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$95.60,"$1,555.65",Yes,16.27248954,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$95.60
1965-DDBWU,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$89.05,"$1,448.60",Yes,16.26726558,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$89.05
3755-JBMNH,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$71.80,"$1,167.80",Yes,16.26462396,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$71.80
6127-ISGTU,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$84.95,"$1,378.25",Yes,16.22424956,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$84.95
6581-NQCBA,Female,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$49.95,$810.20,Yes,16.22022022,TRUE,TRUE,FALSE,TRUE,FALSE,1,,$49.95
9560-ARGQJ,Female,0,No,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$81.00,"$1,312.15",Yes,16.19938272,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,$81.00
4488-PSYCG,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Bank transfer (automatic),$20.25,$327.45,Yes,16.17037037,FALSE,TRUE,TRUE,FALSE,FALSE,0,,$20.25
9103-TCIHJ,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,$55.70,$899.80,Yes,16.15439856,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$55.70
7029-RPUAV,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$100.45,"$1,622.45",Yes,16.15181682,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$100.45
2528-HFYZX,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$76.45,"$1,233.40",Yes,16.13342054,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$76.45
9170-CCKOU,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$90.20,"$1,454.15",Yes,16.1213969,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$90.20
1268-ASBGA,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$85.35,"$1,375.15",Yes,16.11189221,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$85.35
6087-MVHJH,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$88.45,"$1,422.10",Yes,16.07801018,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$88.45
1075-BGWOH,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$98.75,"$1,587.55",Yes,16.0764557,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$98.75
4925-LMHOK,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Credit card (automatic),$58.60,$939.70,Yes,16.03583618,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$58.60
9578-VRMNM,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Credit card (automatic),$65.20,"$1,043.35",Yes,16.00230061,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$65.20
4385-GZQXV,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$94.45,"$1,511.20",Yes,16,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$94.45
2311-QYMUQ,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$89.45,"$1,430.25",Yes,15.98937954,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$89.45
4514-GFCFI,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$84.75,"$1,350.15",Yes,15.93097345,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$84.75
5565-FILXA,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$96.15,"$1,529.20",Yes,15.90431617,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$96.15
1112-CUNAO,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$89.85,"$1,424.95",Yes,15.85920979,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$89.85
7503-QQRVF,Male,1,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$74.30,"$1,178.25",Yes,15.85800808,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$74.30
6240-EURKS,Female,0,No,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$35.00,$553.00,Yes,15.8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,$35.00
3753-TSEMP,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$88.15,"$1,390.60",Yes,15.77538287,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$88.15
8063-RJYNF,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$94.25,"$1,483.25",Yes,15.73740053,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$94.25
7083-YNSKY,Female,0,No,No,2,Two or More Lines,0,No Internet Service,0,Month-to-Month,Credit card (automatic),$25.40,$399.60,Yes,15.73228346,TRUE,TRUE,TRUE,FALSE,FALSE,0,,$25.40
8519-IMDHU,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$85.60,"$1,345.55",Yes,15.71904206,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$85.60
7861-UVUFT,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$84.30,"$1,308.40",Yes,15.52075919,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$84.30
1120-BMWUB,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,$53.90,$834.15,Yes,15.47588126,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$53.90
0236-HFWSV,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$93.35,"$1,444.65",Yes,15.47562935,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$93.35
2656-FMOKZ,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,$74.45,"$1,145.70",Yes,15.38885158,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$74.45
7459-RRWQZ,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),$64.65,$994.55,Yes,15.38360402,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$64.65
3473-XIIIT,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$100.00,"$1,534.75",Yes,15.3475,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$100.00
0125-LZQXK,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$101.35,"$1,553.95",Yes,15.3325111,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$101.35
5908-QMGOE,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$74.20,"$1,133.90",Yes,15.28167116,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$74.20
8020-BWHYL,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$75.30,"$1,147.45",Yes,15.23837981,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$75.30
2810-FTLEM,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$50.15,$762.25,Yes,15.19940179,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$50.15
8010-EZLOU,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$80.20,"$1,217.25",Yes,15.1776808,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$80.20
0529-ONKER,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$75.65,"$1,146.65",Yes,15.15730337,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$75.65
2774-LVQUS,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$83.05,"$1,258.30",Yes,15.15111379,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$83.05
0207-MDKNV,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$105.10,"$1,582.75",Yes,15.05946717,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$105.10
5577-OTWWW,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Bank transfer (automatic),$19.75,$297.30,Yes,15.05316456,TRUE,TRUE,TRUE,FALSE,FALSE,0,,$19.75
9474-PHLYD,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$59.45,$892.65,Yes,15.01513877,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$59.45
2223-KAGMX,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Bank transfer (automatic),$19.40,$289.30,Yes,14.91237113,TRUE,TRUE,TRUE,FALSE,FALSE,0,,$19.40
3315-TOTBP,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,$76.00,"$1,130.85",Yes,14.87960526,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$76.00
0680-DFNNY,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$101.10,"$1,504.05",Yes,14.8768546,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$101.10
3426-NIYYL,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,$51.55,$765.50,Yes,14.84966052,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$51.55
3500-RMZLT,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,$96.30,"$1,426.75",Yes,14.81568017,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$96.30
3372-KWFBM,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$86.60,"$1,281.00",Yes,14.79214781,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$86.60
6906-ANDWJ,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$74.90,"$1,107.25",Yes,14.78304406,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$74.90
2189-WWOEW,Female,0,No,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$85.90,"$1,269.55",Yes,14.77939464,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,$85.90
7758-XKCBS,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$29.70,$438.25,Yes,14.75589226,FALSE,TRUE,FALSE,TRUE,FALSE,0,,$29.70
2272-QAGFO,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$74.30,"$1,096.25",Yes,14.75437416,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$74.30
3540-RZJYU,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$86.20,"$1,270.20",Yes,14.73549884,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$86.20
9221-OTIVJ,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$104.85,"$1,531.40",Yes,14.60562709,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$104.85
4631-OACRM,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$79.40,"$1,156.10",Yes,14.5604534,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$79.40
8257-RZAHR,Female,0,Yes,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Bank transfer (automatic),$64.70,$941.00,Yes,14.54404946,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$64.70
9947-OTFQU,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$74.40,"$1,074.30",Yes,14.43951613,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$74.40
2845-HSJCY,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$87.25,"$1,258.60",Yes,14.4252149,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$87.25
6227-HWPWX,Female,0,No,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$69.00,$994.80,Yes,14.4173913,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,$69.00
0601-WZHJF,Male,0,Yes,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$46.35,$667.70,Yes,14.40560949,FALSE,TRUE,FALSE,TRUE,FALSE,1,,$46.35
5688-KZTSN,Male,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Electronic check,$20.00,$288.05,Yes,14.4025,FALSE,TRUE,TRUE,FALSE,FALSE,3,,$20.00
9420-LOJKX,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$99.10,"$1,426.40",Yes,14.39354188,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$99.10
3663-MITLP,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$101.25,"$1,457.25",Yes,14.39259259,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$101.25
7508-MYBOG,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$86.10,"$1,235.55",Yes,14.35017422,FALSE,TRUE,TRUE,TRUE,TRUE,1,,$86.10
7683-CBDKJ,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,$65.45,$937.60,Yes,14.32543927,FALSE,TRUE,TRUE,TRUE,TRUE,3,,$65.45
6692-UDPJC,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$91.65,"$1,301.00",Yes,14.19530824,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$91.65
6615-NGGZJ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$100.55,"$1,415.55",Yes,14.07807061,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$100.55
8008-HAWED,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,$50.75,$712.75,Yes,14.04433498,FALSE,TRUE,FALSE,TRUE,FALSE,0,,$50.75
1918-ZBFQJ,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$79.25,"$1,111.65",Yes,14.02712934,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$79.25
1236-WFCDV,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),$90.45,"$1,266.10",Yes,13.99778883,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$90.45
1965-AKTSX,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$78.95,"$1,101.85",Yes,13.95630146,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$78.95
2154-KVJFF,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$79.75,"$1,111.85",Yes,13.94169279,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$79.75
4373-MAVJG,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),$90.90,"$1,259.00",Yes,13.85038504,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$90.90
3143-JQEGI,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$88.35,"$1,222.80",Yes,13.84040747,TRUE,TRUE,TRUE,TRUE,TRUE,3,,$88.35
8614-VGMMV,Female,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Electronic check,$49.10,$679.55,Yes,13.8401222,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$49.10
9685-WKZGT,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$74.95,"$1,036.75",Yes,13.83255504,FALSE,TRUE,TRUE,TRUE,TRUE,0,,$74.95
1324-NLTJE,Female,1,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Credit card (automatic),$55.00,$757.10,Yes,13.76545455,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$55.00
1564-NTYXF,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$82.00,"$1,127.20",Yes,13.74634146,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$82.00
8337-MSSXB,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$86.30,"$1,180.95",Yes,13.68424102,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$86.30
3621-CEOVK,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$100.20,"$1,369.80",Yes,13.67065868,TRUE,TRUE,TRUE,TRUE,TRUE,1,,$100.20
8519-QJGJD,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,$75.35,"$1,025.95",Yes,13.61579297,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$75.35
3793-MMFUH,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$95.05,"$1,290.00",Yes,13.57180431,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$95.05
9330-IJWIO,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,$100.35,"$1,358.85",Yes,13.54110613,TRUE,TRUE,TRUE,TRUE,TRUE,0,,$100.35
